"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
3000,"36 Months",5,"NOne",85000,"Medical","AZ",7.96,"None",35051.33472,710,0,31,8,"None",2463,20.2,36,0,"None","0"
6000,"36 Months",5,"NOne",57000,"Medical","CA",14.04,"None",34362.07292,760,1,0,7,"None",2081,10.1,17,598,"None","0"
7500,"36 Months",1,"MORTGAGE",82000,"Medical","",4.36,"None",36273.11875,750,3,0,7,"None",26040,49.1,25,719,"None","0"
8000,"36 Months",10,"MORTGAGE",68000,"0","AL",2.86,"None",35794.32569,730,0,0,7,"None",5964,41.1,13,318,"None","0"
11000,"36 Months",10,"NOne",48996,"Debt Consolidation","CA",4.51,"None",31513.37569,765,1,0,5,"None",4340,15.3,20,787,"None","0"
7200,"60 Months",0,"MORTGAGE",25000,"0","CA",8.98,"None",34723.34722,760,0,0,7,"None",8864,39,23,398,"None","0"
19600,"36 Months",3,"NOne",68700,"Debt Consolidation","",22.11,"None",37628.07431,670,0,0,9,"None",20815,70.3,14,315,"None","0"
14300,"36 Months",10,"MORTGAGE",37000,"Debt Consolidation","AZ",24.39,"None",34885.36181,675,0,0,10,"None",12503,69.8,17,0,"None","0"
12000,"60 Months",10,"MORTGAGE",74265,"0","AL",10.65,"None",34409.16528,780,1,0,10,"None",30013,10.1,30,145,"None","0"
20000,"36 Months",10,"NOne",43212,"0","AL",3.14,"None",38222.32986,675,0,0,4,"None",4300,76.8,8,300,"None","0"
5500,"36 Months",5,"NOne",43000,"Home Improvement","AL",0.28,"None",36692.22153,675,0,33,2,"None",68,2.5,5,1000,"None","0"
5000,"36 Months",9,"MORTGAGE",60000,"Debt Consolidation","AZ",22.24,"None",35383.34236,725,1,30,17,"None",1221,14.9,37,1000,"None","0"
15000,"36 Months",1,"MORTGAGE",87000,"Debt Consolidation","AL",23.49,"None",35353.50139,680,1,25,15,"None",28766,0.1,25,778,"None","0"
1000,"36 Months",4,"MORTGAGE",85000,"0","",2.84,"None",34635.06667,695,1,77,7,"None",0,0,18,357,"None","0"
3000,"36 Months",1,"NOne",24000,"0","",8.7,"None",38247.05417,720,0,0,5,"None",6941,39.2,5,686,"None","0"
6000,"36 Months",10,"NOne",160000,"0","CA",0.13,"None",34971.43403,765,1,0,6,"None",3713,22.8,13,230,"None","0"
8500,"36 Months",7,"MORTGAGE",49000,"0","",7.08,"None",36924.32986,705,0,0,6,"None",7679,80,13,1000,"None","0"
4500,"36 Months",4,"NOne",32000,"0","",22.54,"None",36331.11597,725,3,0,7,"None",11733,65.2,21,271,"None","0"
10000,"36 Months",0.5,"NOne",46200,"Renewable Energy","AL",8.23,"None",38339.47639,735,0,0,4,"None",4316,47.4,7,0,"None","0"
20000,"36 Months",6,"NOne",80000,"Debt Consolidation","AL",23.75,"Eight",36783.04583,665,3,6,15,"Four",16941,62.1,30,215,"None","0"
35000,"60 Months",4,"NOne",97000,"Debt Consolidation","",22.75,"None",31805.37361,720,1,0,15,"None",42865,47.3,25,144,"None","0"
9000,"36 Months",2,"MORTGAGE",125555,"Home Improvement","",13.32,"None",32525.37569,700,0,0,9,"None",21102,81.2,58,142,"None","0"
12000,"60 Months",4,"NOne",60000,"Debt Consolidation","AL",19.52,"None",37587.07361,685,2,32,16,"None",9601,81.4,29,0,"None","0"
3200,"36 Months",1,"NOne",31200,"0","",8.92,"None",39344.38958,685,0,0,15,"None",1332,66.6,15,65,"None","0"
2400,"36 Months",0.5,"MORTGAGE",36000,"Medical","AZ",7,"None",34233.12361,690,1,0,5,"None",6655,74.8,6,552,"None","0"
8500,"36 Months",4,"MORTGAGE",24000,"Medical","",0,"None",36394.53333,675,2,34,2,"None",0,0,13,0,"None","0"
15600,"60 Months",5,"MORTGAGE",70000,"0","AL",27.26,"None",35375.5375,725,0,0,14,"None",29827,45.1,25,368,"None","0"
4750,"36 Months",0,"MORTGAGE",26400,"Renewable Energy","AZ",24.83,"None",38487.17917,690,2,0,8,"None",7145,49.6,13,1000,"None","0"
6000,"36 Months",3,"MORTGAGE",46000,"Home Improvement","AL",16.43,"None",36112.38611,775,2,0,21,"None",6694,8.7,47,292,"None","0"
19750,"36 Months",10,"MORTGAGE",62000,"Debt Consolidation","",24.14,"None",36042.36111,680,2,0,12,"None",33368,87.4,30,183,"None","0"
7000,"36 Months",10,"MORTGAGE",56000,"Medical","AZ",4.48,"Eight",36689.12778,680,0,23,5,"None",7685,76.8,19,116,"None","0"
22000,"36 Months",2,"MORTGAGE",61000,"Debt Consolidation","AL",23.92,"None",36816.53056,725,3,0,12,"None",9862,46.1,26,331,"None","0"
25000,"60 Months",2,"NOne",72300,"Renewable Energy","AZ",6.54,"Eight",33239.45278,740,1,10,20,"None",1156,2,25,0,"None","0"
10500,"36 Months",7,"NOne",2e+05,"Medical","AZ",6.86,"None",35096.45833,660,1,51,11,"None",15058,56.8,32,1000,"None","0"
4000,"36 Months",2,"NOne",29120,"Home Improvement","CA",3.5,"None",38678.42639,720,1,0,4,"None",3644,23.2,8,516,"None","0"
11000,"36 Months",10,"MORTGAGE",44000,"Medical","CA",1.94,"None",30000,820,2,0,7,"None",3879,7.9,15,172,"None","0"
7000,"36 Months",3,"MORTGAGE",30000,"Debt Consolidation","AZ",15.68,"Eight",37501.29931,685,0,10,6,"None",7519,62.1,13,317,"None","0"
2500,"36 Months",9,"MORTGAGE",62000,"0","AL",20.4,"None",37915.31528,685,2,0,8,"None",8374,97.4,22,0,"None","0"
14800,"36 Months",3,"MORTGAGE",68000,"Debt Consolidation","AZ",23.28,"None",36226.50556,740,1,47,9,"None",2826,18.5,18,0,"None","0"
17000,"36 Months",1,"MORTGAGE",55900,"Debt Consolidation","CA",11.51,"None",33174.30208,745,2,0,9,"None",20380,48.1,26,102,"None","0"
5600,"36 Months",8,"NOne",75797,"Medical","AL",3.31,"None",35636.45694,685,0,26,4,"None",3860,68.9,24,60,"None","0"
35000,"36 Months",5,"MORTGAGE",96000,"Debt Consolidation","AL",12.64,"None",34217.31806,760,0,54,8,"None",16981,63.1,32,216,"None","0"
6175,"36 Months",10,"NOne",45000,"0","AL",3.44,"Eight",31016.10903,715,3,3,11,"None",6192,14.5,34,212,"None","0"
2875,"36 Months",3,"NOne",30000,"Debt Consolidation","AL",15.56,"None",38608.35972,680,0,0,9,"None",6643,48.5,14,125,"None","0"
10000,"36 Months",4,"NOne",30000,"Debt Consolidation","CA",13.96,"None",35363.54097,670,3,37,13,"None",12022,20,29,433,"None","0"
6575,"36 Months",0.5,"MORTGAGE",1e+05,"0","AZ",16.87,"None",33944.30556,775,0,0,15,"None",7805,17.9,39,0,"None","0"
10000,"36 Months",10,"MORTGAGE",50000,"Debt Consolidation","",9.12,"None",34370.40972,755,0,0,9,"None",11451,47.9,30,0,"None","0"
6600,"36 Months",0.5,"NOne",33600,"Debt Consolidation","CA",18.28,"None",37888.30764,715,2,74,11,"None",6600,26.2,16,0,"None","0"
12000,"36 Months",10,"NOne",95000,"Debt Consolidation","CA",16.12,"None",35427.37917,715,0,0,7,"None",26768,75.2,18,334,"None","0"
4000,"36 Months",6,"MORTGAGE",66480,"Home Improvement","AL",0,"None",34920.35,765,1,0,10,"None",1401,1.9,25,17,"None","0"
5500,"36 Months",2,"NOne",44400,"Medical","",16.68,"None",35661.31181,745,0,0,3,"None",6756,96.5,8,455,"None","0"
15000,"36 Months",10,"MORTGAGE",1e+05,"Medical","",3.1,"None",35912.34722,750,0,0,11,"None",11579,23.1,22,1000,"None","0"
3000,"36 Months",0.5,"NOne",70000,"Medical","AL",0.57,"None",39214.37569,715,0,0,2,"None",1900,32.8,3,324,"None","0"
5300,"36 Months",0,"MORTGAGE",23000,"Home Improvement","AL",11.48,"None",38579.36944,665,0,37,6,"Four",7243,61.9,10,0,"One","0"
3000,"36 Months",0.5,"MORTGAGE",49140,"Home Improvement","AZ",0.56,"None",38740.31528,715,2,0,3,"None",1672,53.9,4,606,"None","0"
10000,"36 Months",3,"MORTGAGE",38004,"Debt Consolidation","",20.18,"None",35958.21667,670,2,0,9,"None",7681,81.7,16,167,"None","0"
5600,"36 Months",2,"NOne",30996,"Debt Consolidation","AZ",24.74,"None",36792.19653,740,1,0,6,"None",2454,31.5,15,255,"None","0"
10000,"36 Months",10,"MORTGAGE",42500,"Debt Consolidation","",0.28,"None",35613.17083,690,3,0,3,"Four",45,0.6,16,777,"One","0"
18000,"36 Months",3,"MORTGAGE",85500,"Debt Consolidation","CA",17.67,"None",34421.24167,660,1,0,11,"None",24142,73.2,22,238,"None","0"
21000,"36 Months",1,"MORTGAGE",134000,"Renewable Energy","AZ",4.39,"None",37522.36667,695,3,30,6,"None",34195,81.2,13,0,"None","0"
10000,"36 Months",10,"MORTGAGE",125000,"0","CA",23.95,"None",35985.15486,740,0,49,19,"None",8815,24.5,43,197,"None","0"
10000,"36 Months",1,"NOne",55000,"Home Improvement","AZ",19.83,"None",38341.34861,705,0,0,9,"None",7284,29,11,117,"None","0"
24000,"36 Months",3,"MORTGAGE",153660,"Debt Consolidation","",7.4,"None",35974.40556,760,2,0,6,"None",10695,42.1,24,0,"None","0"
1500,"36 Months",3,"NOne",18000,"Debt Consolidation","CA",19.8,"None",37835.06389,685,0,0,6,"None",6454,86.1,10,1,"None","0"
4200,"36 Months",2,"NOne",19000,"0","AL",23.05,"None",38448.34861,680,1,0,5,"None",4483,83,5,492,"None","0"
10000,"36 Months",10,"MORTGAGE",32004,"Debt Consolidation","CA",21.48,"None",33780.50069,715,1,0,5,"None",7779,83.6,11,109,"None","0"
1200,"36 Months",1,"NOne",13000,"Debt Consolidation","AL",24.09,"None",38616.27361,705,0,0,6,"None",772,25.7,7,400,"None","0"
9500,"36 Months",10,"MORTGAGE",120000,"0","CA",18.23,"None",34569.4875,695,2,0,17,"None",50000,64.5,49,75,"None","0"
7200,"36 Months",3,"MORTGAGE",48120.84,"Debt Consolidation","",13.77,"Eight",35819.20208,765,1,15,7,"None",447,4.6,17,146,"None","0"
35000,"36 Months",0.5,"NOne",2e+05,"Medical","AL",2.09,"None",38292.11042,745,0,0,5,"None",27947,69.6,12,0,"None","0"
3000,"36 Months",3,"MORTGAGE",37000,"Debt Consolidation","AL",1.46,"None",37703.38056,715,2,60,3,"None",1600,33.3,7,0,"None","0"
3600,"36 Months",10,"NOne",30000,"Medical","CA",15.04,"None",37988.06319,745,0,0,22,"None",2420,5.8,27,12,"None","0"
4500,"36 Months",2,"MORTGAGE",88500,"Debt Consolidation","CA",2.73,"None",38964.28958,775,0,0,8,"None",656,4.6,11,0,"None","0"
21000,"60 Months",10,"MORTGAGE",92000,"Debt Consolidation","AL",20.5,"None",35033.20694,670,0,30,20,"None",26992,67.1,45,210,"None","0"
10000,"36 Months",4,"NOne",88000,"0","AL",9.78,"None",35051.09792,750,0,0,6,"None",12052,34.2,17,0,"None","0"
16000,"36 Months",10,"MORTGAGE",116000,"Debt Consolidation","CA",16.78,"None",32938.51875,665,3,28,7,"None",8667,89.4,18,0,"None","0"
14000,"60 Months",0.5,"NOne",74000,"Medical","AZ",8.37,"None",36812.34306,710,2,0,5,"None",2697,71,8,261,"None","0"
12500,"36 Months",10,"NOne",52000,"Debt Consolidation","CA",20.95,"None",36848.05139,680,1,0,9,"None",21372,51.9,21,61,"None","0"
12250,"60 Months",2,"MORTGAGE",48000,"0","AZ",19.35,"None",37189.53472,695,1,0,12,"None",16169,77.4,21,134,"None","0"
17000,"36 Months",10,"MORTGAGE",92000,"Debt Consolidation","AL",27.16,"None",32154.22917,705,1,0,9,"None",29850,78.5,32,0,"None","0"
21000,"36 Months",10,"MORTGAGE",2e+05,"Renewable Energy","AL",2.7,"None",30434.12083,790,2,0,11,"None",997,1.2,24,1000,"None","0"
12500,"36 Months",4,"NOne",50000,"Debt Consolidation","AZ",2.83,"None",36599.33611,790,1,0,7,"None",1067,3.9,14,0,"None","0"
1500,"36 Months",5,"MORTGAGE",2e+05,"0","AL",0.57,"None",30000,735,2,0,17,"None",17396,59.6,36,177,"None","0"
15000,"36 Months",5,"MORTGAGE",91000,"Renewable Energy","AL",9.61,"None",34525.32778,790,0,0,10,"None",4176,8.8,41,158,"None","0"
18000,"36 Months",2,"NOne",59000,"Debt Consolidation","",12.69,"None",37819.06319,710,1,0,34,"None",14308,25.5,43,219,"None","0"
3500,"36 Months",0,"MORTGAGE",48000,"Medical","",26.83,"None",32001.20486,735,1,35,5,"None",810,11.6,29,0,"None","0"
6500,"36 Months",10,"MORTGAGE",38500,"Medical","",1.5,"None",35412.40972,805,0,0,5,"None",269,0.9,15,0,"None","0"
24000,"36 Months",10,"MORTGAGE",65000,"Renewable Energy","CA",6.18,"None",30000,705,2,0,8,"Four",46100,75.5,12,969,"One","0"
15000,"36 Months",3,"NOne",58000,"0","",11.07,"None",36785.45486,705,2,0,8,"None",15166,94.8,13,763,"None","0"
8500,"36 Months",10,"MORTGAGE",75000,"0","AZ",7.73,"Eight",32206.1125,685,1,22,11,"None",4167,19.8,35,288,"None","0"
14000,"36 Months",10,"MORTGAGE",60000,"0","AL",18.14,"Eight",30000,690,1,14,8,"None",10041,40.7,26,0,"None","0"
14000,"36 Months",1,"MORTGAGE",2e+05,"0","AZ",16.65,"None",33676.26597,715,1,0,8,"None",37629,87.1,23,89,"None","0"
24250,"60 Months",1,"NOne",60000,"Debt Consolidation","",22.28,"None",30168.21528,700,2,31,15,"None",29959,41.2,24,0,"None","0"
5100,"36 Months",6,"MORTGAGE",60000,"Debt Consolidation","CA",21.86,"None",37556.40486,700,1,0,7,"None",28856,85.6,19,214,"None","0"
4000,"36 Months",7,"MORTGAGE",155000,"Medical","CA",16.56,"None",35631.28403,720,0,0,9,"None",50000,59.6,48,205,"None","0"
13000,"36 Months",0.5,"MORTGAGE",126400,"Debt Consolidation","",11.72,"None",35716.36389,725,0,0,13,"None",37252,68.9,31,1000,"None","0"
3000,"36 Months",9,"MORTGAGE",37100,"Medical","AZ",17.92,"None",36197.35347,660,1,0,3,"Four",469,93.8,10,0,"One","0"
10000,"36 Months",0.5,"NOne",2e+05,"Medical","AL",1.47,"None",35657.37014,775,2,0,4,"None",666,7,10,205,"None","0"
5000,"36 Months",10,"MORTGAGE",80000,"Debt Consolidation","AZ",6.57,"None",34224.19792,750,3,41,12,"None",8754,17.3,28,131,"None","0"
11225,"36 Months",2,"MORTGAGE",53590,"Debt Consolidation","CA",8.89,"None",36446.34236,730,2,0,7,"None",13243,68.2,14,876,"None","0"
13600,"36 Months",5,"NOne",85000,"Debt Consolidation","",22.94,"None",35359.35556,770,1,0,10,"None",16636,20.6,26,636,"None","0"
4750,"36 Months",0.5,"MORTGAGE",25000,"Renewable Energy","AZ",5.09,"None",35274.41875,785,0,0,7,"None",44834,0,20,991,"None","0"
12000,"36 Months",0.5,"MORTGAGE",130000,"Home Improvement","",6.61,"None",34255.41042,770,3,0,11,"None",11867,21.4,37,456,"None","0"
19175,"36 Months",5,"MORTGAGE",74899,"Debt Consolidation","AZ",27.71,"None",36812.18333,675,0,0,12,"None",32811,78.9,32,105,"None","0"
5500,"36 Months",2,"NOne",45000,"0","AZ",24.61,"Eight",37884.06736,685,1,7,17,"None",9245,76.4,28,0,"None","0"
25000,"60 Months",7,"NOne",1e+05,"0","",23.81,"None",34917.31736,730,0,0,12,"None",49975,48.5,30,1000,"None","0"
8000,"36 Months",9,"MORTGAGE",62500,"Renewable Energy","CA",15.01,"None",36295.51597,685,0,0,12,"None",11316,69,20,0,"None","0"
6500,"36 Months",8,"NOne",43000,"Debt Consolidation","AL",11.39,"None",36044.4,695,0,0,5,"None",4490,62.4,11,709,"None","0"
3825,"36 Months",4,"NOne",16745,"Debt Consolidation","AZ",9.82,"None",38874.11944,695,0,0,4,"None",4361,94.8,6,132,"None","0"
35000,"60 Months",10,"MORTGAGE",86400,"Debt Consolidation","CA",19.79,"None",34757.29861,680,0,0,16,"None",25082,61.8,35,0,"None","0"
6000,"36 Months",10,"NOne",58800,"Debt Consolidation","CA",6,"Eight",35067.48681,670,0,7,4,"None",3831,34.2,6,53,"None","1"
10000,"36 Months",10,"NOne",60000,"Debt Consolidation","AL",3.39,"None",34625.06806,730,3,0,6,"None",2357,31.9,9,0,"None","1"
20000,"60 Months",3,"NOne",54000,"Medical","AZ",19.09,"None",35326.30486,695,0,0,9,"None",13332,78.4,15,0,"None","1"
30000,"36 Months",5,"MORTGAGE",125000,"0","AL",1.08,"None",37743.11181,785,0,0,6,"None",740,3.2,10,295,"None","1"
5600,"36 Months",1,"MORTGAGE",85000,"Debt Consolidation","AZ",12.24,"Eight",36296.16806,675,3,11,8,"None",6812,90.8,31,0,"None","1"
4000,"36 Months",8,"MORTGAGE",38000,"Debt Consolidation","CA",9.35,"None",35617.23403,700,0,0,7,"None",2516,95.4,11,155,"None","1"
8000,"36 Months",3,"NOne",21600,"Medical","AL",16.5,"None",39711.20903,685,0,0,5,"None",4362,79.3,7,0,"None","1"
1000,"36 Months",0,"NOne",18408,"0","AZ",6,"None",34076.29931,685,2,0,3,"Four",2510,83.7,8,0,"One","1"
3500,"36 Months",10,"MORTGAGE",18000,"Medical","",7.8,"Eight",34910.15833,665,2,13,10,"Four",3683,31.2,19,340,"One","1"
12000,"36 Months",0,"NOne",31800,"Debt Consolidation","CA",11.13,"None",32481.09861,790,0,0,18,"None",8223,11.8,23,0,"None","1"
10000,"36 Months",10,"NOne",61600,"Debt Consolidation","AL",24.76,"None",34259.16944,665,1,0,13,"None",25813,84.2,31,76,"None","1"
20000,"36 Months",0.5,"NOne",50000,"0","CA",0.6,"None",38712.50625,775,1,0,5,"None",256,1.1,11,666,"None","1"
3000,"60 Months",10,"MORTGAGE",122748,"Medical","AZ",19.29,"None",31555.39097,695,3,0,11,"None",50000,87,49,0,"None","1"
17600,"60 Months",0.5,"NOne",65000,"Debt Consolidation","CA",11.91,"None",36790.2125,675,1,0,26,"None",22898,72.2,56,0,"None","1"
12000,"60 Months",10,"MORTGAGE",54000,"Debt Consolidation","",12.47,"None",36428.52153,700,1,72,12,"None",15378,66.6,29,83,"None","1"
12000,"60 Months",10,"NOne",85000,"Medical","AL",23.97,"None",32410.41597,715,1,0,19,"None",43129,82,61,0,"None","1"
20000,"60 Months",10,"MORTGAGE",64000,"Debt Consolidation","AZ",14.19,"None",32817.23056,690,2,0,12,"None",18800,65.5,18,176,"None","1"
5200,"36 Months",0.5,"NOne",21600,"Debt Consolidation","CA",17.5,"None",36835.49167,690,0,0,8,"None",5394,37.7,11,219,"None","1"
15000,"60 Months",3,"MORTGAGE",105000,"0","CA",14.17,"Eight",36062.27083,695,2,11,9,"None",2896,45.2,27,179,"None","1"
5000,"36 Months",3,"NOne",24000,"Debt Consolidation","",16.1,"Eight",35371.27431,660,3,16,4,"Four",819,56.1,18,73,"One","1"
10000,"60 Months",10,"NOne",56000,"Home Improvement","CA",13.07,"Eight",36087.4625,685,0,6,8,"None",5566,26.7,20,313,"None","1"
16000,"36 Months",3,"MORTGAGE",60000,"Debt Consolidation","AL",18.4,"None",35082.35486,660,0,0,9,"None",20795,85.7,14,347,"None","1"
16750,"60 Months",1,"NOne",43867,"Debt Consolidation","AL",21.61,"None",34604.49792,680,0,76,12,"None",24013,79.8,23,505,"None","1"
2600,"60 Months",2,"NOne",40000,"Debt Consolidation","AL",13.02,"None",35782.53958,695,1,0,10,"Four",2766,79,11,521,"One","1"
4000,"36 Months",0,"NOne",40000,"Medical","",8.91,"None",30000,760,0,0,5,"None",10033,51.1,13,392,"None","1"
15000,"36 Months",10,"NOne",50000,"Debt Consolidation","AL",20.06,"None",35790.07847,675,1,56,12,"None",12003,76.5,21,0,"None","1"
8400,"36 Months",3,"NOne",58576,"Renewable Energy","AL",15.32,"None",35755.31458,765,0,0,4,"None",17097,68.4,29,395,"None","1"
7550,"36 Months",8,"NOne",34560,"Medical","AL",21.94,"None",37992.33125,670,1,67,2,"None",1989,79.6,8,82,"None","1"
23000,"60 Months",2,"NOne",60000,"Debt Consolidation","CA",10.86,"None",32170.50972,780,2,0,6,"None",0,0,14,288,"None","1"
4900,"36 Months",0.5,"MORTGAGE",36000,"Medical","AL",19.53,"None",38621.1375,690,0,0,7,"None",5948,48.8,10,699,"None","1"
12000,"36 Months",4,"NOne",2e+05,"Debt Consolidation","AL",9.84,"None",36539.24931,695,0,0,4,"None",47461,97.5,12,1000,"None","1"
7750,"36 Months",2,"NOne",26000,"Renewable Energy","AZ",19.52,"None",38484.15,695,0,0,5,"None",10634,71.5,6,111,"None","1"
5000,"36 Months",6,"NOne",60000,"Debt Consolidation","CA",18.62,"None",38454.29375,675,0,0,12,"None",7241,81.9,13,200,"None","1"
5000,"36 Months",3,"MORTGAGE",52000,"Renewable Energy","CA",22.59,"None",36687.31458,660,0,47,18,"None",22312,81.1,25,1000,"None","1"
10000,"36 Months",3,"NOne",30000,"Debt Consolidation","CA",12.92,"None",35602.50486,725,0,0,8,"None",14257,29.5,9,69,"None","1"
6400,"60 Months",5,"NOne",33000,"0","AZ",9.05,"None",38874.46528,675,3,25,4,"None",2237,60.5,6,0,"None","1"
25000,"36 Months",10,"MORTGAGE",153000,"Debt Consolidation","AL",16.55,"Eight",32947.47361,700,3,14,15,"None",23798,48.7,33,272,"None","1"
12375,"60 Months",0.5,"NOne",35000,"Debt Consolidation","CA",22.9,"None",37910.49514,685,1,0,12,"None",14881,69.9,29,1000,"None","1"
12000,"60 Months",5,"NOne",31200,"Renewable Energy","CA",14.46,"None",34640.27222,740,2,0,10,"None",871,4.7,28,453,"None","1"
3600,"60 Months",2,"NOne",30000,"Debt Consolidation","AZ",9,"Eight",33873.4375,670,0,17,2,"None",3388,96.8,22,815,"None","1"
15000,"36 Months",7,"MORTGAGE",64000,"Debt Consolidation","",16.69,"Eight",34469.12778,730,3,16,12,"None",14786,39.2,30,292,"None","1"
4000,"36 Months",10,"NOne",52392,"Medical","AZ",15.51,"None",36188.22778,665,1,0,5,"Four",3208,97.2,6,146,"None","1"
4000,"36 Months",10,"NOne",45000,"Medical","AZ",17.73,"None",35491.15833,675,3,39,13,"None",17869,91.1,36,0,"None","1"
8500,"36 Months",0,"NOne",26000,"0","AZ",7.8,"None",32711.52222,720,0,0,5,"Four",7367,61.9,18,0,"One","1"
6000,"36 Months",8,"MORTGAGE",82000,"0","AZ",17.31,"None",35798.53681,695,1,58,6,"None",48614,62.6,21,429,"None","1"
3600,"60 Months",3,"MORTGAGE",35000,"Debt Consolidation","CA",17.42,"None",37706.18194,730,0,53,6,"None",0,0,14,536,"None","1"
12000,"36 Months",5,"NOne",72000,"Debt Consolidation","",18.17,"None",33048.04653,715,3,0,12,"None",16579,42,26,70,"None","1"
20000,"60 Months",10,"MORTGAGE",63820,"Debt Consolidation","",2.44,"None",35427.31875,665,3,9,20,"None",3042,25.5,34,325,"None","1"
25000,"36 Months",10,"MORTGAGE",80004,"Debt Consolidation","",11.55,"None",36008.37847,730,2,0,9,"None",7539,29.8,38,54,"None","1"
35000,"60 Months",10,"MORTGAGE",65000,"0","AZ",11,"None",36510.49722,705,1,0,8,"None",28513,66.8,15,0,"None","1"
16000,"60 Months",3,"MORTGAGE",90000,"0","AZ",12.48,"None",30203.05208,715,1,0,17,"Four",9554,42.5,37,258,"One","1"
15000,"36 Months",3,"MORTGAGE",104000,"Debt Consolidation","CA",17.43,"None",37506.27986,695,1,0,13,"None",17620,68.8,40,0,"None","1"
20000,"36 Months",0.5,"NOne",76000,"Debt Consolidation","",10.22,"None",36472.425,670,3,0,14,"None",15659,67.8,23,641,"None","1"
25000,"36 Months",1,"MORTGAGE",64000,"0","AL",13.5,"None",31971.53194,695,2,35,13,"None",8399,41,31,942,"None","1"
7200,"60 Months",3,"NOne",68004,"Debt Consolidation","AZ",14.84,"None",37346.20069,680,1,0,8,"None",7775,77.7,17,0,"None","1"
35000,"60 Months",0,"MORTGAGE",73000,"Renewable Energy","AZ",17.44,"Eight",35019.30625,680,1,21,8,"None",19505,97.5,26,487,"None","1"
7000,"36 Months",3,"NOne",62500,"Home Improvement","CA",22.64,"None",36790.42014,710,0,0,9,"None",12668,63.3,20,275,"None","1"
16000,"36 Months",0,"MORTGAGE",72000,"Debt Consolidation","AL",11.08,"Eight",30000,700,0,10,5,"None",9620,35.1,11,125,"None","1"
12000,"36 Months",0.5,"MORTGAGE",35280,"Debt Consolidation","",17.69,"Eight",35603.50417,700,2,19,6,"None",12110,30.2,18,272,"None","1"
25000,"36 Months",1,"NOne",125000,"Renewable Energy","CA",8.14,"None",37755.13194,775,0,0,12,"None",431,3.5,24,1000,"None","1"
8400,"36 Months",10,"NOne",72000,"Debt Consolidation","",20.75,"Eight",35211.19653,740,2,6,8,"None",3984,16,23,0,"None","1"
3000,"36 Months",10,"NOne",75000,"Debt Consolidation","CA",0.7,"None",39659.30069,665,1,49,2,"None",937,85.2,4,0,"None","1"
19750,"60 Months",0,"MORTGAGE",33664.44,"0","AL",17.4,"None",33284.31806,725,0,0,8,"None",10859,82.3,12,189,"None","1"
24000,"60 Months",10,"MORTGAGE",78000,"Debt Consolidation","",13.95,"None",36651.04792,665,0,47,9,"Four",8945,43,26,351,"One","1"
23500,"36 Months",3,"MORTGAGE",70000,"Renewable Energy","AZ",19.78,"None",36219.21944,740,2,0,10,"None",9916,60.1,24,0,"None","1"
10000,"60 Months",10,"MORTGAGE",197004,"Home Improvement","AZ",15.54,"None",34857.30208,735,1,0,11,"None",14579,51.2,39,467,"None","1"
8400,"60 Months",10,"MORTGAGE",20000,"0","AL",4.2,"None",38832.16944,665,1,26,6,"None",2239,48.7,9,116,"None","1"
15000,"36 Months",9,"MORTGAGE",121900,"Debt Consolidation","CA",14.28,"Eight",34308.27083,720,1,11,17,"None",0,0,41,115,"None","1"
5000,"36 Months",1,"NOne",22992,"Debt Consolidation","AZ",21.56,"None",39324.19306,680,0,0,5,"None",5012,71.6,6,0,"None","1"
14000,"36 Months",7,"MORTGAGE",58000,"0","AZ",9.64,"Eight",38274.38125,685,1,17,7,"None",18606,90.8,14,0,"None","1"
1500,"36 Months",10,"MORTGAGE",58000,"Medical","AL",24.74,"None",35291.0875,680,1,0,12,"None",22238,72.4,22,204,"None","1"
20000,"36 Months",10,"NOne",76000,"Debt Consolidation","CA",7.11,"None",35555.05069,665,0,0,7,"None",15773,95,16,72,"None","1"
19200,"36 Months",9,"NOne",80000,"0","AL",10.93,"Eight",37475.10903,740,0,13,4,"None",222,2.8,15,170,"None","1"
25000,"36 Months",10,"MORTGAGE",84000,"Debt Consolidation","AL",21.96,"None",30000,710,2,39,18,"None",24321,31.7,40,339,"None","1"
35000,"60 Months",3,"NOne",65000,"Renewable Energy","",10.34,"None",35207.52986,745,0,0,5,"None",17574,57.2,18,78,"None","1"
7500,"36 Months",6,"NOne",129996,"Debt Consolidation","CA",16.78,"None",35337.44167,660,3,0,12,"None",50000,79.5,27,31,"None","1"
10000,"36 Months",6,"NOne",68496,"Home Improvement","AZ",18.83,"None",35745.31181,725,2,0,10,"None",24185,44.9,27,130,"None","1"
7000,"36 Months",10,"MORTGAGE",48500,"Debt Consolidation","AZ",2.72,"None",36747.19583,670,1,35,7,"None",3273,69.6,19,85,"None","1"
17500,"60 Months",4,"NOne",35000,"0","AZ",19.78,"None",36601.50486,700,0,0,7,"None",20237,96.4,11,292,"None","1"
