"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
12600,"60 Months",2,"MORTGAGE",63000,"Debt Consolidation","AZ",14.67,"None",36570.46667,670,0,29,14,"None",8878,63,24,0,"None","0"
35000,"60 Months",5,"NOne",90000,"Debt Consolidation","AL",5.08,"None",34620.52083,740,0,0,3,"None",25507,78.5,12,620,"None","0"
9000,"36 Months",8,"MORTGAGE",35500,"Debt Consolidation","",23.8,"Eight",37082.37431,725,1,18,17,"None",5739,26.7,28,247,"None","0"
7775,"36 Months",0.5,"MORTGAGE",42000,"Debt Consolidation","CA",4.43,"None",37200.14722,740,0,0,11,"None",3373,19.5,23,404,"None","0"
9000,"36 Months",2,"NOne",46704,"Debt Consolidation","CA",12.13,"None",38640.27292,685,0,0,10,"None",5152,40.6,13,513,"None","0"
6000,"36 Months",2,"NOne",25000,"Debt Consolidation","CA",5.52,"None",38911.27778,685,3,0,6,"None",5854,43.7,8,82,"None","0"
12000,"60 Months",3,"MORTGAGE",90000,"Renewable Energy","AZ",15.24,"Eight",36001.34931,675,2,7,14,"None",28589,58.7,38,0,"None","0"
14400,"60 Months",7,"MORTGAGE",42000,"Debt Consolidation","",13.34,"None",34381.34514,770,2,0,11,"None",5577,39.8,33,0,"None","0"
15000,"36 Months",7,"MORTGAGE",56000,"Debt Consolidation","AL",14.42,"None",31651.39792,765,0,0,15,"None",15592,20.8,42,259,"None","0"
35000,"36 Months",3,"MORTGAGE",122880,"Debt Consolidation","AZ",12.44,"Eight",37111.49583,745,0,15,16,"None",1019,4,42,0,"None","0"
25000,"60 Months",4,"MORTGAGE",43000,"Debt Consolidation","AZ",25.97,"None",35494.20625,765,0,0,14,"None",2245,5.3,37,270,"None","0"
7000,"36 Months",5,"NOne",118000,"Medical","",10.9,"None",35491.2625,710,2,0,21,"None",31444,51.8,43,389,"None","0"
35000,"60 Months",6,"MORTGAGE",165000,"Debt Consolidation","CA",10,"None",35372.125,710,1,0,17,"None",20361,73,52,551,"None","0"
7500,"36 Months",4,"NOne",80000,"Debt Consolidation","CA",5.54,"None",36812.28819,755,0,0,9,"None",7125,16.8,24,561,"None","0"
30000,"60 Months",10,"MORTGAGE",108000,"Debt Consolidation","AZ",20.32,"None",32167.38125,715,1,0,13,"None",34804,80,38,0,"None","0"
33000,"36 Months",6,"MORTGAGE",67600,"Debt Consolidation","AZ",12.98,"None",36152.47153,750,3,0,19,"None",20413,22.5,47,497,"None","0"
28000,"36 Months",10,"MORTGAGE",2e+05,"Home Improvement","AZ",14.44,"None",34025.04444,750,3,0,16,"None",8292,8.4,51,136,"None","0"
3500,"36 Months",1,"MORTGAGE",28800,"Debt Consolidation","AZ",7.38,"None",39242.17708,705,0,0,7,"None",4579,39.5,11,0,"None","0"
14400,"60 Months",8,"MORTGAGE",70000,"0","AZ",7.37,"None",36542.15486,755,0,75,10,"None",3476,14.7,20,345,"None","0"
18000,"36 Months",8,"NOne",65000,"Debt Consolidation","AL",7.2,"None",34412.34167,770,0,0,15,"None",20354,30.7,33,0,"None","0"
35000,"60 Months",1,"MORTGAGE",120000,"Debt Consolidation","",17.99,"None",33753.29514,685,3,0,25,"None",43263,56.5,58,191,"None","0"
1500,"36 Months",4,"MORTGAGE",60000,"Medical","CA",20.6,"None",36033.31875,690,1,0,15,"None",38176,93.6,31,0,"None","0"
12000,"36 Months",1,"NOne",65000,"Debt Consolidation","AZ",4.73,"Eight",36393.34583,680,0,8,13,"None",9920,60.5,34,103,"None","0"
3800,"36 Months",1,"MORTGAGE",15523,"0","AL",10.28,"None",38193.37222,730,1,0,11,"None",4146,24.2,25,693,"None","0"
14400,"60 Months",8,"MORTGAGE",57000,"Debt Consolidation","AZ",19.84,"None",35193.53194,700,1,0,8,"None",16695,81.8,34,115,"None","0"
20000,"36 Months",10,"MORTGAGE",70000,"Medical","",12.33,"None",36573.47431,725,0,38,7,"None",25413,95.9,18,584,"None","0"
10000,"36 Months",5,"MORTGAGE",38400,"Debt Consolidation","",10.03,"None",36753.32778,685,1,57,4,"None",6748,67.5,16,182,"None","0"
14000,"60 Months",0.5,"MORTGAGE",76000,"Debt Consolidation","AL",19.52,"None",34713.47361,705,0,0,12,"None",32213,79,27,365,"None","0"
2400,"36 Months",1,"MORTGAGE",40000,"Debt Consolidation","AZ",6.36,"None",38914.31667,675,1,0,5,"None",4653,62.9,6,0,"None","0"
16800,"36 Months",0.5,"MORTGAGE",120000,"Debt Consolidation","AZ",5.48,"Eight",36366.48542,675,1,20,5,"Four",4492,78.8,9,281,"One","0"
3750,"36 Months",10,"MORTGAGE",2e+05,"Home Improvement","AZ",7.95,"Eight",32590.2875,665,1,5,17,"None",50000,8.1,63,239,"None","0"
10000,"36 Months",7,"NOne",24000,"Debt Consolidation","AZ",16.05,"None",36784.47986,715,0,0,8,"None",9692,76.9,22,195,"None","0"
20000,"60 Months",0.5,"MORTGAGE",45000,"Renewable Energy","",16.16,"None",34684.44444,700,1,73,9,"None",19872,82.4,26,268,"None","0"
10000,"36 Months",6,"MORTGAGE",45000,"0","CA",21.71,"None",38674.04444,740,0,0,10,"None",2641,15,14,526,"None","0"
8000,"36 Months",5,"MORTGAGE",65000,"0","",9.23,"None",39094.15625,665,0,0,9,"None",8291,76.8,11,156,"None","0"
10000,"36 Months",0,"NOne",60000,"Debt Consolidation","CA",6.2,"None",30000,745,0,43,10,"None",7515,26.2,20,0,"None","0"
7000,"36 Months",1,"MORTGAGE",19200,"Debt Consolidation","AL",9.38,"None",34685.06806,675,1,0,6,"None",4243,13.4,8,713,"None","0"
11000,"36 Months",6,"NOne",45000,"Debt Consolidation","CA",8.96,"None",36035.31806,695,1,0,6,"None",12779,77.4,20,453,"None","0"
5000,"36 Months",10,"NOne",65000,"Debt Consolidation","",22.06,"None",38016.25417,680,2,56,4,"None",0,0,12,120,"None","0"
15000,"36 Months",3,"NOne",75531,"0","AL",14.92,"Eight",37597.13542,680,1,15,11,"None",20270,95,15,1000,"None","0"
7000,"36 Months",2,"NOne",85000,"Medical","CA",1.91,"Eight",34116.5125,675,2,19,7,"None",2640,45.5,32,0,"None","0"
16000,"36 Months",6,"NOne",67000,"Debt Consolidation","AL",14.27,"None",35196.09583,700,0,0,6,"None",15217,71.1,21,1000,"None","0"
1500,"36 Months",3,"MORTGAGE",65004,"0","",1,"None",37956.40347,755,1,0,6,"None",1344,11.9,13,249,"None","0"
2000,"36 Months",10,"MORTGAGE",38400,"Debt Consolidation","",24.91,"None",38947.28333,735,0,0,7,"None",360,5.8,12,0,"None","0"
12000,"60 Months",10,"MORTGAGE",50000,"Debt Consolidation","AZ",14.81,"Eight",35768.11806,675,2,7,12,"None",25759,72.6,23,0,"None","0"
25000,"60 Months",5,"MORTGAGE",99600,"Debt Consolidation","AZ",5.17,"None",37507.30694,675,3,69,13,"Four",15459,59.3,18,587,"None","0"
5000,"36 Months",10,"MORTGAGE",90000,"Debt Consolidation","CA",17.2,"None",37267.32986,670,3,0,6,"None",25231,93.8,23,102,"None","0"
12000,"36 Months",5,"MORTGAGE",102000,"Home Improvement","AL",4.18,"Eight",30555.41875,670,2,5,11,"None",7266,26,31,310,"None","0"
7500,"36 Months",0,"MORTGAGE",40000,"Debt Consolidation","AL",16.2,"None",30000,810,0,0,10,"None",1651,3.3,21,57,"None","0"
8000,"36 Months",4,"NOne",55000,"Debt Consolidation","CA",16.71,"None",38077.41667,685,3,0,15,"Four",14162,61.6,23,114,"One","0"
12000,"60 Months",5,"MORTGAGE",50000,"0","AZ",20.9,"None",36667.49375,675,1,0,5,"Four",6850,65.9,21,525,"One","0"
2500,"36 Months",3,"NOne",43000,"Debt Consolidation","AZ",12.39,"None",38257.49167,675,2,40,4,"None",2277,37.3,13,0,"None","0"
9000,"36 Months",6,"MORTGAGE",57000,"Debt Consolidation","CA",15.71,"None",32873.16875,685,3,66,9,"None",10455,56.8,22,142,"None","0"
3000,"36 Months",1,"MORTGAGE",28000,"0","CA",21.3,"None",39123.43056,710,1,0,10,"None",3168,33,28,320,"None","0"
3600,"36 Months",2,"NOne",36000,"Debt Consolidation","CA",14.63,"None",39397.125,670,2,0,6,"None",5046,43.9,11,0,"None","0"
5000,"36 Months",3,"NOne",70000,"Debt Consolidation","AL",7.95,"None",38857.16458,685,0,0,7,"None",5781,99.7,17,595,"None","0"
14000,"60 Months",10,"MORTGAGE",150000,"Home Improvement","",19.42,"None",36127.21667,755,1,0,7,"None",50000,44.7,18,263,"None","0"
8000,"36 Months",2,"NOne",20400,"0","AZ",18.12,"None",38168.39722,710,0,24,7,"None",4645,21.1,11,0,"None","0"
8400,"60 Months",10,"MORTGAGE",70000,"Renewable Energy","CA",1.49,"None",34500.38542,785,1,0,4,"None",3272,13.9,10,320,"None","0"
10000,"36 Months",3,"NOne",50000,"0","CA",9.91,"None",35858.33125,750,0,0,3,"None",6350,25.4,8,108,"None","0"
12000,"60 Months",0.5,"MORTGAGE",95000,"Debt Consolidation","CA",9.57,"None",35198.37569,715,3,0,19,"None",8749,50.7,33,0,"None","0"
35000,"60 Months",10,"MORTGAGE",130000,"Home Improvement","AZ",2.43,"None",36008.36667,800,1,0,8,"None",2052,3.8,21,253,"None","0"
24000,"36 Months",10,"MORTGAGE",124992,"Debt Consolidation","CA",17.76,"None",31568.39514,735,1,0,7,"None",19028,72.3,39,117,"None","0"
10000,"36 Months",10,"NOne",60000,"Debt Consolidation","AL",3.66,"None",35318.38958,670,0,27,7,"None",6107,56.5,29,120,"None","0"
14400,"36 Months",0.5,"MORTGAGE",135000,"Home Improvement","AL",1.19,"None",36518.40347,775,1,0,6,"None",2914,5.4,21,414,"None","0"
6000,"36 Months",3,"NOne",67644,"Medical","CA",21.5,"None",38079.35069,735,1,0,9,"None",2976,10.3,22,0,"None","0"
7500,"36 Months",0.5,"NOne",55000,"Medical","",22.12,"None",36866.27222,755,0,0,9,"None",5805,20,19,338,"None","0"
6500,"36 Months",10,"MORTGAGE",57600,"0","AZ",11.9,"None",34718.05208,720,0,0,10,"None",12097,50.6,25,201,"None","0"
5000,"36 Months",7,"NOne",75000,"Debt Consolidation","AL",17.58,"None",38468.27847,740,1,0,10,"None",630,2.2,15,537,"None","0"
7000,"36 Months",1,"NOne",2e+05,"Debt Consolidation","AL",12.83,"None",34778.125,710,2,0,11,"None",28005,93.3,28,0,"None","0"
12000,"60 Months",6,"MORTGAGE",65000,"Debt Consolidation","CA",9.6,"None",36308.20972,770,0,0,10,"None",2479,5.3,33,0,"None","0"
35000,"36 Months",10,"MORTGAGE",2e+05,"Debt Consolidation","AZ",2.77,"None",34778.29514,750,1,0,8,"None",8360,47.8,55,161,"None","0"
35000,"60 Months",6,"MORTGAGE",54000,"Debt Consolidation","CA",4.98,"None",36698.40833,770,1,0,4,"None",5088,25.3,21,0,"None","0"
15000,"36 Months",4,"MORTGAGE",54000,"Debt Consolidation","AL",12.76,"None",38110.25,710,0,0,4,"None",16160,85.6,6,623,"None","0"
18000,"36 Months",10,"MORTGAGE",123504,"Debt Consolidation","AZ",7.69,"None",33581.33472,725,0,0,5,"None",41844,96.9,17,0,"None","0"
12000,"36 Months",4,"NOne",65000,"Debt Consolidation","AL",11.67,"None",38409.35347,660,0,0,7,"None",15903,86.4,9,319,"None","0"
35000,"60 Months",10,"MORTGAGE",85000,"Debt Consolidation","AL",6.13,"None",33609.31806,775,1,0,10,"None",16649,22.5,35,0,"None","0"
35000,"60 Months",10,"MORTGAGE",149000,"Medical","AL",8.83,"None",33789.41042,735,3,0,7,"None",9954,61.8,39,118,"None","0"
12000,"60 Months",9,"NOne",88500,"Debt Consolidation","AZ",19.34,"None",37089.43264,675,1,0,8,"None",25654,86.7,20,484,"None","0"
22250,"36 Months",6,"MORTGAGE",135000,"Debt Consolidation","AL",17.08,"None",34471.36667,715,1,0,13,"None",30119,44.1,28,0,"None","0"
4800,"36 Months",10,"NOne",41504.4,"Medical","CA",18.56,"Eight",36909.52083,700,2,5,3,"None",925,8.8,12,0,"None","0"
10400,"36 Months",2,"MORTGAGE",48000,"Debt Consolidation","AZ",14.9,"None",30369.27292,740,0,0,14,"None",12144,26.6,22,206,"None","0"
1500,"36 Months",3,"NOne",42769,"0","AZ",15.15,"None",37030.47778,710,0,31,8,"None",3989,41.6,20,291,"None","0"
20000,"60 Months",0.5,"NOne",52008,"Debt Consolidation","",4.5,"None",33159.21597,755,0,0,7,"None",12016,23,25,531,"None","0"
20000,"36 Months",10,"MORTGAGE",90000,"Debt Consolidation","",13.59,"None",34480.27083,760,3,0,10,"None",18306,21.5,35,0,"None","0"
16000,"60 Months",10,"MORTGAGE",55000,"Debt Consolidation","",22.21,"Eight",31330.22431,665,1,8,11,"Four",15942,89.1,24,0,"One","0"
4000,"36 Months",0.5,"NOne",42000,"Medical","AZ",20.43,"None",39014.39306,715,2,0,9,"None",306,4.4,13,0,"None","0"
13000,"60 Months",10,"MORTGAGE",80000,"0","CA",11.74,"None",34000.49167,755,0,0,15,"None",32992,28.4,32,107,"None","0"
2500,"36 Months",10,"MORTGAGE",48000,"0","AL",9.2,"None",34720.36528,785,0,0,9,"None",1421,4.6,17,220,"None","0"
3375,"36 Months",5,"MORTGAGE",101000,"Home Improvement","CA",0.5,"None",36520.1125,680,1,0,3,"None",1305,81.6,4,0,"None","0"
28000,"36 Months",4,"MORTGAGE",111000,"Home Improvement","AZ",12.7,"None",37030.27639,755,2,0,12,"None",4809,22.2,28,52,"None","0"
4200,"36 Months",2,"NOne",65000,"Debt Consolidation","CA",6.15,"None",36550.25764,755,1,0,2,"None",11893,99.1,11,0,"None","0"
9600,"36 Months",10,"NOne",94837,"Debt Consolidation","AZ",16.63,"None",34360.30347,740,0,0,4,"None",20611,99.1,18,1000,"None","0"
25000,"36 Months",10,"MORTGAGE",150000,"0","",9.82,"Eight",30671.18403,695,0,11,7,"None",34064,18.8,24,193,"None","0"
15000,"36 Months",6,"NOne",87000,"Debt Consolidation","",4.15,"None",37541.38611,795,0,0,4,"None",3417,7,11,232,"None","0"
2400,"36 Months",6,"MORTGAGE",55000,"Home Improvement","",18.74,"None",35741.36597,760,1,0,13,"None",3193,9,38,0,"None","0"
18000,"60 Months",8,"MORTGAGE",71991,"Debt Consolidation","CA",9.33,"None",36401.45347,720,0,0,13,"Four",10274,33.7,22,0,"One","0"
3200,"36 Months",3,"MORTGAGE",50000,"0","AL",24.53,"None",35233.09236,715,2,42,21,"None",7775,27.1,45,0,"None","0"
2500,"36 Months",4,"MORTGAGE",110000,"Medical","",8.28,"None",36281.11597,735,0,70,10,"None",89,0.3,39,0,"None","0"
6000,"36 Months",4,"MORTGAGE",50460.8,"Debt Consolidation","CA",22.45,"None",37211.24444,675,1,0,5,"None",3838,42.6,8,221,"None","0"
20000,"60 Months",10,"NOne",49000,"Debt Consolidation","CA",11.36,"None",32351.30972,735,0,0,6,"None",18097,59.3,17,0,"None","0"
17000,"60 Months",0.5,"NOne",83500,"Debt Consolidation","CA",15.56,"None",30161.33889,750,0,0,11,"None",4465,42.5,18,0,"None","0"
8000,"36 Months",3,"MORTGAGE",102500,"Debt Consolidation","",13.08,"None",36582.28264,700,0,69,9,"None",5441,30.9,20,832,"None","0"
10000,"60 Months",7,"MORTGAGE",100008,"Debt Consolidation","",9.64,"Eight",30792.23542,685,1,9,10,"None",10078,84.9,29,317,"None","0"
5600,"36 Months",5,"MORTGAGE",27000,"Debt Consolidation","CA",8.44,"None",33254.33611,770,0,0,5,"None",1379,55.2,13,430,"None","0"
8000,"36 Months",0.5,"NOne",75000,"Medical","CA",3.39,"None",38232.48194,755,0,0,6,"None",558,2,8,0,"None","0"
16800,"36 Months",1,"MORTGAGE",115000,"0","AL",4.98,"None",36312.13403,805,1,0,17,"None",50000,34.4,33,904,"None","0"
10000,"36 Months",10,"NOne",35000,"0","",20.88,"None",35862.37569,735,2,0,4,"None",5864,83.8,24,0,"None","0"
13500,"36 Months",0.5,"MORTGAGE",117500,"Debt Consolidation","CA",18.68,"None",36526.37708,715,0,0,8,"None",15524,45.5,12,171,"None","0"
12000,"36 Months",0,"NOne",25536,"Debt Consolidation","CA",10.15,"None",30000,675,1,0,5,"Four",8012,70.3,12,88,"One","0"
4200,"36 Months",10,"MORTGAGE",35000,"Medical","AL",21.6,"None",38323.13194,665,0,0,11,"Four",13117,89.8,17,52,"None","0"
2500,"36 Months",0.5,"NOne",119004,"Medical","CA",10.68,"None",36553.28958,715,0,0,9,"None",12345,64.3,14,160,"None","0"
20000,"36 Months",10,"MORTGAGE",63000,"Debt Consolidation","",11.85,"None",30000,740,1,35,11,"None",20216,45.4,27,111,"None","0"
2500,"36 Months",10,"MORTGAGE",60000,"Debt Consolidation","AL",19.1,"None",36404.38819,660,3,55,7,"None",2633,90.8,29,329,"None","0"
5000,"36 Months",4,"NOne",39000,"Debt Consolidation","AL",9.17,"None",37274.40556,735,1,0,10,"None",5040,12.2,18,0,"None","0"
3825,"36 Months",3,"NOne",85000,"Debt Consolidation","CA",11.37,"None",37634.4125,745,0,0,12,"None",4217,10.9,16,127,"None","0"
35000,"60 Months",6,"MORTGAGE",125000,"Debt Consolidation","CA",8.72,"None",34064.32986,705,0,0,15,"None",27133,81.7,35,248,"None","0"
35000,"60 Months",0,"MORTGAGE",80000,"Debt Consolidation","CA",14.23,"None",30000,710,0,0,8,"None",35623,79.2,17,0,"None","0"
3000,"36 Months",0,"MORTGAGE",16620,"Home Improvement","",3.97,"None",30000,805,1,0,8,"None",539,4.6,27,80,"None","0"
6000,"60 Months",4,"MORTGAGE",33996,"Medical","CA",16.94,"None",36885.21458,765,0,0,16,"None",5801,11.4,30,0,"None","0"
7300,"36 Months",10,"NOne",96000,"Renewable Energy","",17.57,"None",36434.29444,710,1,59,7,"None",7031,64.3,38,295,"None","0"
5000,"36 Months",0,"MORTGAGE",42000,"0","CA",8.69,"None",36645.32778,685,0,0,13,"None",3731,16.6,28,0,"None","0"
13500,"36 Months",1,"NOne",64402,"Home Improvement","AL",20.85,"None",38175.40833,755,0,0,5,"None",306,3.8,9,232,"None","0"
17000,"60 Months",10,"NOne",48000,"Debt Consolidation","AZ",26.18,"None",34245.47569,745,0,0,5,"None",17794,86.4,20,965,"None","0"
30000,"36 Months",10,"MORTGAGE",84000,"Debt Consolidation","AZ",5.94,"None",35767.29028,745,0,0,12,"None",26358,23.3,41,564,"None","0"
8000,"36 Months",0.5,"MORTGAGE",93000,"0","CA",13.47,"None",34215.15,740,1,0,11,"None",48124,18.7,23,162,"None","0"
25000,"60 Months",2,"MORTGAGE",110004,"0","",3.17,"None",32272.08542,770,0,0,4,"None",894,17.9,17,0,"None","0"
3700,"36 Months",2,"MORTGAGE",70000,"Medical","AL",15.14,"None",36525.23889,775,2,0,8,"None",0,0,25,0,"None","0"
4000,"36 Months",1,"NOne",65000,"0","AZ",6.81,"None",35085.19444,775,2,0,6,"None",2655,15.6,22,128,"None","0"
9000,"36 Months",10,"MORTGAGE",51000,"Debt Consolidation","AZ",2.59,"None",32895.46597,705,0,35,9,"None",5800,49.5,26,0,"None","0"
6400,"36 Months",2,"NOne",62758,"Debt Consolidation","AL",20.71,"None",36856.23125,710,0,0,7,"None",7200,88.9,24,568,"None","0"
3000,"36 Months",3,"MORTGAGE",50496,"Medical","AZ",21.36,"None",38836.39792,680,3,0,8,"None",8922,62.8,14,554,"None","0"
6000,"36 Months",6,"MORTGAGE",97000,"0","CA",8.78,"None",33569.40833,725,2,38,7,"None",3893,48.7,20,78,"None","0"
14800,"36 Months",6,"NOne",28800,"Medical","AL",12.71,"None",37456.04375,740,0,0,10,"None",7892,17,14,0,"None","0"
3500,"36 Months",10,"MORTGAGE",63000,"Debt Consolidation","",22.69,"None",33316.41736,720,0,0,5,"None",10799,78.3,28,190,"None","0"
8000,"36 Months",2,"NOne",40000,"Debt Consolidation","AZ",19.83,"None",38326.48056,685,2,0,6,"None",6144,52.1,10,0,"None","0"
24000,"60 Months",10,"NOne",72528,"Debt Consolidation","AZ",18.8,"None",36196.52778,685,0,63,8,"None",18137,70.8,25,0,"None","0"
18000,"36 Months",3,"NOne",89004,"Home Improvement","AL",5.29,"None",37936.18403,765,1,0,7,"None",1866,15.2,20,1000,"None","0"
25000,"36 Months",10,"MORTGAGE",70000,"Debt Consolidation","AL",22.13,"None",33228.5375,685,2,0,11,"None",28456,87.6,19,275,"None","0"
24000,"36 Months",10,"MORTGAGE",131004,"Debt Consolidation","AL",7.19,"None",36017.33403,760,1,0,8,"None",18061,63.2,18,375,"None","0"
15000,"36 Months",1,"MORTGAGE",66000,"Debt Consolidation","",11.07,"None",37788.36111,680,2,0,8,"None",11466,62.3,14,392,"None","0"
2800,"36 Months",1,"NOne",40000,"Medical","AZ",10.38,"None",38027.53611,735,1,24,6,"None",106,1.8,9,518,"None","0"
6000,"36 Months",4,"MORTGAGE",33600,"Debt Consolidation","CA",6.21,"None",35087.15278,695,2,40,8,"None",5765,42.1,24,305,"None","0"
13400,"36 Months",3,"NOne",38000,"Debt Consolidation","AL",15.76,"None",37547.44861,705,0,0,9,"None",14420,64.7,22,0,"None","0"
35000,"60 Months",10,"MORTGAGE",125000,"Debt Consolidation","AZ",16.75,"None",31921.19722,755,3,0,15,"None",18747,41.8,40,739,"None","0"
15000,"60 Months",10,"MORTGAGE",1e+05,"0","AZ",5.51,"None",35868.38681,755,0,0,7,"None",13054,68.3,31,61,"None","0"
10500,"36 Months",6,"MORTGAGE",63400,"Medical","AZ",10.15,"None",36802.33264,725,2,45,9,"None",42086,35.7,24,364,"None","0"
2000,"36 Months",10,"MORTGAGE",126000,"Debt Consolidation","",11.22,"None",34308.42153,705,3,0,9,"None",13948,71.9,46,0,"None","0"
15000,"36 Months",1,"MORTGAGE",62000,"Medical","CA",2.63,"None",36000.35833,795,0,0,5,"None",7238,27.7,22,0,"None","0"
10000,"36 Months",6,"MORTGAGE",105000,"0","CA",2.91,"None",35838.50625,770,4,0,6,"None",5080,16.8,20,0,"None","0"
17000,"60 Months",8,"MORTGAGE",1e+05,"Debt Consolidation","AZ",9.96,"None",34158.04375,720,3,0,19,"None",7354,18,63,135,"None","0"
6300,"36 Months",9,"MORTGAGE",55000,"Debt Consolidation","CA",13.75,"None",36918.08542,690,1,0,12,"None",5691,25,28,0,"None","0"
7200,"36 Months",3,"MORTGAGE",30000,"Debt Consolidation","CA",20.92,"None",39018.41736,685,0,0,6,"None",7335,66.7,6,260,"None","0"
8000,"36 Months",4,"MORTGAGE",105600,"Debt Consolidation","AL",6.78,"Eight",35869.20278,705,2,19,8,"None",7076,36.5,19,949,"None","0"
21000,"60 Months",3,"MORTGAGE",160000,"Home Improvement","AZ",13.93,"Eight",35299.46458,700,3,8,21,"None",6751,57.8,43,347,"None","0"
7000,"60 Months",10,"MORTGAGE",69600,"0","",4.6,"None",32749.49722,735,0,60,11,"None",11250,33.4,37,267,"None","0"
2200,"36 Months",0.5,"NOne",45500,"Medical","AL",12.58,"None",39289.04167,670,1,0,9,"None",4682,93.6,9,331,"None","0"
13200,"60 Months",3,"MORTGAGE",95400,"Medical","AL",18.24,"None",34309.10208,700,2,51,10,"None",23777,75.5,32,446,"None","0"
7950,"36 Months",3,"NOne",41000,"Debt Consolidation","CA",22.74,"Eight",37699.15972,660,1,21,9,"None",7154,72.3,16,0,"None","0"
1000,"36 Months",10,"MORTGAGE",80400,"Medical","CA",13.51,"None",34579.21806,750,0,0,6,"None",32413,65,18,102,"None","0"
3900,"36 Months",0.5,"NOne",20400,"Home Improvement","CA",5.88,"None",39379.22292,690,2,0,4,"None",3490,71.2,9,686,"None","0"
2200,"36 Months",5,"MORTGAGE",80000,"Debt Consolidation","AZ",3.27,"None",36860.07222,700,0,31,2,"None",10142,95.7,6,138,"None","0"
14400,"60 Months",9,"MORTGAGE",160000,"Renewable Energy","AL",6.22,"None",36380.22153,740,3,0,9,"None",22254,75.4,39,1000,"None","0"
13150,"60 Months",10,"MORTGAGE",35000,"Debt Consolidation","AZ",22.11,"None",31460.20764,735,0,29,13,"None",5268,7.1,29,160,"None","0"
13000,"60 Months",8,"NOne",36000,"Debt Consolidation","AZ",18.5,"None",37520.05833,720,0,0,7,"None",13007,58.3,23,100,"None","0"
14400,"60 Months",5,"MORTGAGE",1e+05,"Home Improvement","AZ",0.64,"None",35060.54097,745,5,44,11,"None",3325,7.9,50,409,"None","0"
6000,"36 Months",4,"NOne",50000,"Debt Consolidation","CA",23.04,"None",36800.46042,670,0,0,11,"None",12529,74.6,22,136,"None","0"
12000,"36 Months",0.5,"NOne",70000,"Debt Consolidation","AZ",14.25,"None",39111.43194,705,1,0,6,"None",7416,37.1,7,0,"None","0"
15000,"36 Months",3,"MORTGAGE",58000,"Debt Consolidation","",20.01,"None",38211.06667,665,0,0,13,"None",17801,75.4,25,643,"None","0"
6500,"36 Months",6,"MORTGAGE",55000,"Renewable Energy","CA",7.27,"None",36351.07708,715,2,0,4,"None",4849,88.2,16,206,"None","0"
20000,"60 Months",10,"MORTGAGE",70000,"Debt Consolidation","",19.66,"None",32001.14792,755,1,76,16,"None",19542,20.3,46,54,"None","0"
5000,"36 Months",7,"MORTGAGE",24000,"Medical","CA",5.5,"Eight",36051.44236,705,0,2,8,"None",3819,12.8,23,51,"None","0"
20000,"36 Months",4,"NOne",80000,"Debt Consolidation","",4.83,"None",37982.15208,745,0,0,10,"None",10607,42.8,16,146,"None","0"
7400,"36 Months",7,"MORTGAGE",80000,"Debt Consolidation","AL",19.92,"None",35935.35208,690,2,0,10,"None",32563,86.4,18,0,"None","0"
15000,"36 Months",7,"MORTGAGE",120000,"Debt Consolidation","AL",9.49,"None",38024.32431,685,2,50,18,"None",13345,21.6,36,0,"None","0"
9000,"36 Months",1,"NOne",61000,"Debt Consolidation","AL",16.17,"None",37522.26597,700,2,0,7,"None",9575,73.7,32,830,"None","0"
8000,"36 Months",1,"MORTGAGE",1e+05,"Debt Consolidation","AL",22.37,"Eight",35064.25694,730,2,17,18,"None",6049,18.2,63,71,"None","0"
8000,"36 Months",10,"MORTGAGE",138000,"Debt Consolidation","AL",4.03,"Eight",30000,725,0,4,13,"None",6531,9.1,38,478,"None","0"
9250,"36 Months",8,"MORTGAGE",45000,"Debt Consolidation","CA",20.13,"None",34852.39167,715,0,55,20,"None",6797,28,47,86,"None","0"
6000,"36 Months",2,"NOne",42000,"Debt Consolidation","CA",12.74,"None",37102.4125,700,3,62,11,"None",528,9.1,22,317,"None","0"
9600,"36 Months",9,"MORTGAGE",35360,"Debt Consolidation","",21.69,"None",36712.42569,740,0,0,8,"None",4808,24.2,19,530,"None","0"
16800,"60 Months",10,"NOne",64000,"Debt Consolidation","AZ",18.26,"None",34492.41667,675,1,48,17,"None",6060,35.9,37,1000,"None","0"
22000,"36 Months",1,"MORTGAGE",68804,"Debt Consolidation","CA",18.85,"None",37102.46806,755,0,0,18,"None",3283,9.7,59,246,"None","0"
8000,"36 Months",10,"MORTGAGE",50000,"Debt Consolidation","AZ",14.76,"None",37312.44792,690,0,43,8,"None",1383,23,20,341,"None","0"
3350,"36 Months",4,"NOne",30000,"Debt Consolidation","AZ",15.92,"None",36382.48264,690,0,44,6,"None",3147,92.6,34,0,"None","0"
12200,"36 Months",2,"MORTGAGE",33012,"Debt Consolidation","AZ",8.36,"None",34642.48889,710,2,56,10,"None",7390,20.8,14,0,"None","0"
